#Units1,batch_size,activation,lr,max_epochs,optimizer,weight_decay,momentum,nesterov,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,7.290500481923421,7.344692548116048,0.1914091730437927,50.860284646352135,0.41174459544935094,596
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,7.251911958058675,7.356899261474609,0.17755247099470425,51.06387734413147,0.19318240709296436,597
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,7.322128772735596,7.37833293279012,0.12453129675772175,20.665690104166668,0.6184494733639871,598
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.27630599339803,7.380288600921631,0.09633856097176866,34.007675886154175,0.24434493273424326,599
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,7.357381661732991,7.403425534566243,0.07948095416904184,21.40014394124349,0.529288641739275,600
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,7.346688588460286,7.420949300130208,0.1728409488928267,50.887397925059,0.34004181672226685,601
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.369240442911784,7.439121246337891,0.03745948201005449,20.950236082077026,0.04412642857294416,602
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,7.389590899149577,7.449756940205892,0.056130884680137896,33.735811630884804,0.34877896466818603,603
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,7.377676804860433,7.469170252482097,0.2726887047359002,16.545171578725178,0.25504290738135516,604
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,7.443466663360596,7.504584153493245,0.06736750273645899,33.79849354426066,0.18249298234033773,605
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,7.495681285858154,7.537065347035726,0.04996133884120576,33.602889696756996,0.30925435771186716,606
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.519341150919597,7.625215530395508,0.24489621624524374,33.7537616888682,0.3903348900275205,607
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,7.579965591430664,7.687341531117757,0.06880753161364422,33.68742537498474,0.36774038381612667,608
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,7.7104385693868,7.738118648529053,0.28867615825290505,17.04311998685201,0.31522369997315214,609
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,7.676765441894531,7.753864447275798,0.20460936854772016,17.150073687235516,0.3541331931038138,610
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,7.684380690256755,7.7660040855407715,0.20226873976683415,17.18029220898946,0.27263294048237463,611
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,7.748521645863851,7.79617706934611,0.1075534270130124,50.88590860366821,0.45735790546724525,612
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.8465572992960615,7.888469537099202,0.045798906797828554,16.935530424118042,0.40272712570739416,613
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,7.85728391011556,7.896106402079265,0.11413052835221044,17.175978581110638,0.3227144216335993,614
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,7.831502437591553,7.897713343302409,0.042702939011840295,16.902061065038044,0.2627780037169248,615
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,7.831971645355225,7.904561837514241,0.12441847653398727,51.11340618133545,0.3173145599409848,616
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,7.743371486663818,7.90913184483846,0.0554234987111107,50.229289531707764,0.3599739188386843,617
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,7.792990048726399,7.923123359680176,0.07667522500017496,33.840816577275596,0.04466700355191033,618
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,7.89719804128011,7.963172435760498,0.11421278482517311,50.725592374801636,0.1702436427055971,619
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,7.936726729075114,7.980898539225261,0.020636208140087726,50.0775998433431,0.15447440696574927,620
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,8.012912273406982,8.029992262522379,0.06898913881177224,34.550999879837036,0.05899439428439826,621
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,8.006229559580484,8.032035191853842,0.08555403316173797,51.28125111262003,0.1992533017669077,622
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,7.908511479695638,8.03399689992269,0.30151048132050695,50.53591092427572,0.3570290096932326,623
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.992214679718018,8.041073322296143,0.095041455200631,50.08732453982035,0.3800490727127526,624
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,7.982967217763265,8.042227427164713,0.10316167373922619,32.5233481725057,0.41771835419491044,625
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,7.98313840230306,8.046230951944986,0.07343528731812217,34.44530940055847,0.20558264536854018,626
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,8.00881052017212,8.072284698486328,0.04018254951602739,50.330329497655235,0.46658299304421325,627
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,8.07791248957316,8.11603577931722,0.10771518932478807,51.26985732714335,0.3875421296024233,628
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.140207290649414,8.172908147176107,0.055582441976288026,51.127004623413086,0.13177069580801315,629
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,8.235590298970541,8.263044675191244,0.0631860337228024,33.98982310295105,0.27273243786174567,630
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,8.222526868184408,8.263855139414469,0.33175236168999844,51.59331353505453,0.36367055674888915,631
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,8.254313786824545,8.28074836730957,0.020995100335004534,16.29736582438151,0.16801847871491873,632
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.257960796356201,8.289433797200521,0.35226583101078285,50.82943312327067,0.4682743347646261,633
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,8.277461687723795,8.297186533610025,0.023530311540663564,33.899225076039635,0.08231741942489,634
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,8.285026868184408,8.311237653096518,0.07646281703744741,16.423972288767498,0.2388618860562534,635
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,8.296223004659018,8.339041709899902,0.08854729484560307,34.01234738032023,0.18894012523387496,636
50,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,8.330994288126627,8.358270009358725,0.04801664463613636,16.497437397638958,0.2758246940625339,637
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,8.361713409423828,8.401827494303385,0.03887101999547592,50.41962170600891,0.1292134132756473,638
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,8.357269922892252,8.406588872273764,0.023474162851231623,50.48723824818929,0.26325646231616123,639
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.395809809366861,8.413795153299967,0.09458876198414755,50.59368666013082,0.1347881143702741,640
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,8.399626731872559,8.415866533915201,0.010327401831631697,20.531429131825764,0.6517328857368461,641
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,8.3246488571167,8.41800053914388,0.3591429464909404,51.75505447387695,0.17488771747850648,642
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,8.435757637023926,8.469801584879557,0.0773499295254236,20.737082719802856,0.21107472714345107,643
150,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.476140022277832,8.516678174336752,0.02016008106127786,20.609455823898315,1.3662584769223656,644
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.465982755025228,8.523821194966635,0.16637014049882906,16.648894389470417,0.25697517648843893,645
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,8.52045758565267,8.577817916870117,0.13161216757547517,16.984704812367756,0.10897951974563078,646
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,8.566142717997232,8.606413841247559,0.5350924731660291,51.15372840563456,0.32287701455331064,647
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,8.687267303466797,8.698611895243326,0.09856357076504296,51.39454619089762,0.2915566467222579,648
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,8.684706370035807,8.699616432189941,0.05065100886151665,51.08129461606344,0.30102691752488725,649
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,8.729337374369303,8.719189643859863,0.0660791441130979,16.893550872802734,0.23286656551004833,650
100,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,8.646319071451822,8.752277056376139,0.3318492677041078,16.900124152501423,0.24078923416815606,651
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,8.845012982686361,8.869572639465332,0.06315632303215254,50.96516076723734,0.2616973230766663,652
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,8.859304428100586,8.87606430053711,0.1744954466009217,17.07511870066325,0.28980426849792335,653
100,1219,<built-in method sigmoid of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,8.896435101826986,8.913164456685385,0.2572287405250927,16.83739399909973,0.2728695404580452,654
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,9.372270266215006,9.448748906453451,0.5298188588031157,50.63325564066569,0.2893843738814909,655
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,9.520013809204102,9.53386116027832,0.3662683734614391,33.6743098894755,0.23027057596916933,656
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,9.666250864664713,9.688578923543295,0.13072858646233004,33.61958988507589,0.2096670060062879,657
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,9.651654879252115,9.737090428670248,0.3486429931456737,50.984790007273354,0.37903868384426126,658
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,9.863912582397461,9.898530642191568,0.26421198032473336,16.493895689646404,0.2240521110099852,659
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,9.83655039469401,9.903693834940592,0.5350036638622416,33.8016132513682,0.0847174428206384,660
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,9.91267172495524,9.973708788553873,0.4008043041365616,16.333616097768147,0.3027494130670391,661
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,9.991916020711264,10.039677619934082,0.8227962183822711,51.298125902811684,0.17968330748033998,662
50,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,10.127579053243002,10.183506647745768,0.09220936725888056,16.28003446261088,0.15673398834253086,663
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,10.596566518147787,10.622616449991861,0.527254627414182,34.554943323135376,0.03785942191723194,664
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,10.581319491068522,10.699714660644531,0.4142731888782577,34.464213132858276,0.05958383444564585,665
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,10.619878451029459,10.709231694539389,0.49582230331357846,34.301614125569664,0.2211622643098455,666
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,10.658875147501627,10.714746475219727,0.7166328328596644,34.16303332646688,0.21424457816344825,667
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,10.791872024536133,10.853806177775065,0.6043380364585133,34.37403909365336,0.2266490160463315,668
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,10.961655616760254,11.121722221374512,0.7675018039113218,51.30477046966553,0.24746476682647017,669
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,11.090540885925293,11.155816713968912,0.6142759159699294,34.34952155749003,0.23888525575443945,670
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,11.210768381754557,11.329122225443522,0.5416406482626672,17.38175066312154,0.536538066235377,671
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,11.426329294840494,11.515463829040527,0.4248526477870145,16.930929978688557,0.15805342801806188,672
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,11.496431350708008,11.548867543538412,0.042710472270002964,51.38222606976827,0.2861423607615617,673
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,11.507877985636393,11.631431897481283,0.33622803735630113,51.5613640944163,0.16940174813460598,674
150,1219,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,11.506015459696451,11.65323575337728,0.795685529576838,17.04186948140462,0.47330780113441573,675
